package_app	file	line_count	reviewer	status	evidence_file	reviewed_ranges	finding_count
apps/primary-advantage	apps/primary-advantage/messages/th.json	2659	coder-xiaomi-mimo-v2-5/primary-advantage-083	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-083.md	1-2659	4
apps/primary-advantage	apps/primary-advantage/messages/tw.json	2655	coder-vocengine-ark-code-latest/primary-advantage-084	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-084.md	1-2655	2
apps/primary-advantage	apps/primary-advantage/messages/vi.json	2657	coder-minimax-m3/primary-advantage-085	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-085.md	1-2657	4
apps/primary-advantage	apps/primary-advantage/next-env.d.ts	6	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-6	0
apps/primary-advantage	apps/primary-advantage/next.config.ts	21	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-21	2
apps/primary-advantage	apps/primary-advantage/package.json	112	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-112	3
apps/primary-advantage	apps/primary-advantage/postcss.config.mjs	7	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-7	0
apps/primary-advantage	apps/primary-advantage/proxy.ts	121	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-121	1
apps/primary-advantage	apps/primary-advantage/public/96x96_yellow_stroke_icon@1x.png	16	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-16	0
apps/primary-advantage	apps/primary-advantage/public/favicon.ico	77	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-77	0
apps/primary-advantage	apps/primary-advantage/public/file.svg	1	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-1	0
apps/primary-advantage	apps/primary-advantage/public/globe.svg	1	coder-deepseek-v4-flash/primary-advantage-086	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-086.md	1-1	0
apps/primary-advantage	apps/primary-advantage/public/login-image.png	11589	coder-xiaomi-mimo-v2-5-pro/primary-advantage-087	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-087.md	1-11589	3
apps/primary-advantage	apps/primary-advantage/public/next.svg	1	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-1	0
apps/primary-advantage	apps/primary-advantage/public/nopic.png	82	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-82	0
apps/primary-advantage	apps/primary-advantage/public/primary-advantage.png	365	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-365	0
apps/primary-advantage	apps/primary-advantage/public/rank-1.png	162	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-162	0
apps/primary-advantage	apps/primary-advantage/public/rank-2.png	206	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-206	0
apps/primary-advantage	apps/primary-advantage/public/rank-3.png	234	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-234	0
apps/primary-advantage	apps/primary-advantage/public/vercel.svg	1	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-1	0
apps/primary-advantage	apps/primary-advantage/public/window.svg	1	coder-xiaomi-mimo-v2-5/primary-advantage-088	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-088.md	1-1	0
apps/primary-advantage	apps/primary-advantage/server/controllers/articleController.ts	297	coder-vocengine-ark-code-latest/primary-advantage-089	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-089.md	1-297	1
apps/primary-advantage	apps/primary-advantage/server/controllers/assignmentController.ts	398	coder-vocengine-ark-code-latest/primary-advantage-089	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-089.md	1-398	2
apps/primary-advantage	apps/primary-advantage/server/controllers/classroomController.ts	415	coder-vocengine-ark-code-latest/primary-advantage-089	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-089.md	1-415	2
apps/primary-advantage	apps/primary-advantage/server/controllers/schoolController.ts	40	coder-vocengine-ark-code-latest/primary-advantage-089	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-089.md	1-40	1
apps/primary-advantage	apps/primary-advantage/server/controllers/studentController.ts	351	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-351	6
apps/primary-advantage	apps/primary-advantage/server/controllers/teacherController.ts	340	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-340	7
apps/primary-advantage	apps/primary-advantage/server/controllers/userController.ts	106	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-106	5
apps/primary-advantage	apps/primary-advantage/server/models/__tests__/helpers/testDb.smoke.test.ts	40	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-40	0
apps/primary-advantage	apps/primary-advantage/server/models/__tests__/helpers/testDb.ts	202	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-202	0
apps/primary-advantage	apps/primary-advantage/server/models/__tests__/siblingModels.behavior.test.ts	122	coder-minimax-m3/primary-advantage-090	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-090.md	1-122	0
apps/primary-advantage	apps/primary-advantage/server/models/__tests__/studentModel.pagination.test.ts	138	coder-deepseek-v4-flash/primary-advantage-091	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-091.md	1-138	0
apps/primary-advantage	apps/primary-advantage/server/models/articleModel.ts	812	coder-deepseek-v4-flash/primary-advantage-091	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-091.md	1-812	6
apps/primary-advantage	apps/primary-advantage/server/models/assignmentModel.ts	479	coder-xiaomi-mimo-v2-5-pro/primary-advantage-092	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-092.md	1-479	11
apps/primary-advantage	apps/primary-advantage/server/models/classroomModel.ts	1044	coder-xiaomi-mimo-v2-5/primary-advantage-093	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-093.md	1-1044	15
apps/primary-advantage	apps/primary-advantage/server/models/lessonModel.ts	224	coder-vocengine-ark-code-latest/primary-advantage-094	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-094.md	1-224	3
apps/primary-advantage	apps/primary-advantage/server/models/schoolModel.ts	389	coder-vocengine-ark-code-latest/primary-advantage-094	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-094.md	1-389	4
apps/primary-advantage	apps/primary-advantage/server/models/studentModel.ts	669	coder-minimax-m3/primary-advantage-095	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-095.md	1-669	10
apps/primary-advantage	apps/primary-advantage/server/models/teacherModel.ts	912	coder-deepseek-v4-flash/primary-advantage-096	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-096.md	1-912	5
apps/primary-advantage	apps/primary-advantage/server/models/userModel.ts	596	coder-xiaomi-mimo-v2-5-pro/primary-advantage-097	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-097.md	1-596	5
apps/primary-advantage	apps/primary-advantage/server/utils/assistant.ts	147	coder-xiaomi-mimo-v2-5-pro/primary-advantage-097	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-097.md	1-147	2
apps/primary-advantage	apps/primary-advantage/server/utils/auth.ts	250	coder-xiaomi-mimo-v2-5-pro/primary-advantage-097	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-097.md	1-250	2
apps/primary-advantage	apps/primary-advantage/server/utils/constants.ts	34	coder-xiaomi-mimo-v2-5-pro/primary-advantage-097	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-097.md	1-34	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/__tests__/new-generator.caller.test.ts	80	coder-xiaomi-mimo-v2-5-pro/primary-advantage-097	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-097.md	1-80	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/__tests__/new-generator.test.ts	215	coder-xiaomi-mimo-v2-5/primary-advantage-098	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-098.md	1-215	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/article-generator.ts	88	coder-xiaomi-mimo-v2-5/primary-advantage-098	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-098.md	1-88	4
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/audio-flashcard-generator.ts	314	coder-xiaomi-mimo-v2-5/primary-advantage-098	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-098.md	1-314	7
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/audio-generator.ts	611	coder-vocengine-ark-code-latest/primary-advantage-099	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-099.md	1-611	4
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/audio-word-generator.ts	245	coder-vocengine-ark-code-latest/primary-advantage-099	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-099.md	1-245	2
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/evaluate-rating-generator.ts	72	coder-vocengine-ark-code-latest/primary-advantage-099	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-099.md	1-72	2
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/image-generator.ts	459	coder-minimax-m3/primary-advantage-100	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-100.md	1-459	13
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/la-question-generator.ts	36	coder-minimax-m3/primary-advantage-100	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-100.md	1-36	4
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/mc-question-generator.ts	42	coder-minimax-m3/primary-advantage-100	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-100.md	1-42	4
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/new-generator.ts	727	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-727	4
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/question-generator.ts	64	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-64	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/random-select-genre.ts	36	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-36	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/sa-question-generator.ts	43	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-43	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/sentence-translator.ts	246	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-246	3
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/story-generator.ts	58	coder-deepseek-v4-flash/primary-advantage-101	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-101.md	1-58	0
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/topic-generator.ts	43	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-43	2
apps/primary-advantage	apps/primary-advantage/server/utils/genaretors/wordlist-generator.ts	46	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-46	3
apps/primary-advantage	apps/primary-advantage/server/utils/logging.ts	38	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-38	2
apps/primary-advantage	apps/primary-advantage/server/utils/middleware.ts	120	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-120	2
apps/primary-advantage	apps/primary-advantage/skaffold.yaml	65	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-65	1
apps/primary-advantage	apps/primary-advantage/styles/globals.css	173	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-173	1
apps/primary-advantage	apps/primary-advantage/tsconfig.json	41	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-41	0
apps/primary-advantage	apps/primary-advantage/types/enum.ts	108	coder-xiaomi-mimo-v2-5-pro/primary-advantage-102	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-102.md	1-108	1
apps/primary-advantage	apps/primary-advantage/types/index.d.ts	582	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-582	1
apps/primary-advantage	apps/primary-advantage/types/types.d.ts	2	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-2	0
apps/primary-advantage	apps/primary-advantage/utils/google.ts	34	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-34	1
apps/primary-advantage	apps/primary-advantage/utils/openai.ts	12	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-12	0
apps/primary-advantage	apps/primary-advantage/utils/resend.ts	3	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-3	0
apps/primary-advantage	apps/primary-advantage/utils/storage.ts	98	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-98	1
apps/primary-advantage	apps/primary-advantage/vitest.config.ts	15	coder-xiaomi-mimo-v2-5/primary-advantage-103	reviewed	measure/tracks/primary_advantage_full_review_20260626/line-review/evidence/primary-advantage-103.md	1-15	0
