package	file	line_count	reviewer	status	evidence_file	reviewed_ranges	finding_count
packages/types	packages/types/src/codecamp.ts	406	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-406	2
packages/types	packages/types/src/contracts/class.ts	82	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-82	0
packages/types	packages/types/src/index.ts	277	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-277	1
packages/types	packages/types/tsconfig.json	9	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-types-001.md	1-9	0
packages/ui	packages/ui/eslint.config.mjs	11	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-11	0
packages/ui	packages/ui/package.json	58	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-58	0
packages/ui	packages/ui/src/__tests__/Button.test.tsx	37	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-37	0
packages/ui	packages/ui/src/__tests__/Card.test.tsx	23	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-23	0
packages/ui	packages/ui/src/__tests__/Dialog.test.tsx	28	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-28	0
packages/ui	packages/ui/src/__tests__/Input.test.tsx	15	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-15	0
packages/ui	packages/ui/src/__tests__/Tabs.test.tsx	21	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-21	0
packages/ui	packages/ui/src/__tests__/setup.ts	4	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-4	0
packages/ui	packages/ui/src/components/Alert.tsx	59	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-59	0
packages/ui	packages/ui/src/components/AlertDialog.tsx	151	Measure Review C	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-001.md	1-151	0
packages/ui	packages/ui/src/components/Avatar.tsx	50	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-50	0
packages/ui	packages/ui/src/components/Badge.tsx	45	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-45	0
packages/ui	packages/ui/src/components/Button.tsx	52	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-52	0
packages/ui	packages/ui/src/components/Card.tsx	58	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-58	0
packages/ui	packages/ui/src/components/Checkbox.tsx	30	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-30	0
packages/ui	packages/ui/src/components/Dialog.tsx	111	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-111	0
packages/ui	packages/ui/src/components/Input.tsx	23	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-23	0
packages/ui	packages/ui/src/components/Label.tsx	26	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-26	0
packages/ui	packages/ui/src/components/Progress.tsx	28	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-28	0
packages/ui	packages/ui/src/components/Separator.tsx	31	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-002.md	1-31	0
packages/ui	packages/ui/src/components/Skeleton.tsx	20	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-20	0
packages/ui	packages/ui/src/components/Tabs.tsx	52	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-52	0
packages/ui	packages/ui/src/components/Tooltip.tsx	30	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-30	0
packages/ui	packages/ui/src/index.ts	38	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-38	0
packages/ui	packages/ui/tsconfig.json	10	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-10	0
packages/ui	packages/ui/vitest.config.ts	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-ui-003.md	1-9	0
packages/utils	packages/utils/eslint.config.mjs	8	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-8	0
packages/utils	packages/utils/package.json	51	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-51	0
packages/utils	packages/utils/src/__tests__/cn.test.ts	24	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-24	0
packages/utils	packages/utils/src/__tests__/ffmpeg-process.test.ts	320	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-320	0
packages/utils	packages/utils/src/__tests__/useLocalStorage.test.ts	50	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-50	0
packages/utils	packages/utils/src/cn.ts	11	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-11	0
packages/utils	packages/utils/src/ffmpeg-process.ts	113	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-113	0
packages/utils	packages/utils/src/hooks/index.ts	2	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-2	0
packages/utils	packages/utils/src/hooks/useLocalStorage.ts	62	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-62	0
packages/utils	packages/utils/src/hooks/useMediaQuery.ts	25	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-001.md	1-25	0
packages/utils	packages/utils/src/index.ts	2	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-002.md	1-2	0
packages/utils	packages/utils/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-002.md	1-9	0
packages/utils	packages/utils/vitest.config.ts	8	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-utils-002.md	1-8	0
packages/config	packages/config/__tests__/config-drift.test.ts	87	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-87	0
packages/config	packages/config/__tests__/config.test.ts	32	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-32	0
packages/config	packages/config/eslint/README.md	49	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-49	0
packages/config	packages/config/eslint/index.js	66	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-66	0
packages/config	packages/config/package.json	32	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-32	0
packages/config	packages/config/tailwind/tailwind.config.ts	58	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-58	0
packages/config	packages/config/tsconfig/base.json	27	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-config-001.md	1-27	0
packages/integrations	packages/integrations/github/README.md	52	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-52	0
packages/integrations	packages/integrations/github/eslint.config.mjs	3	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-3	0
packages/integrations	packages/integrations/github/package.json	34	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-34	0
packages/integrations	packages/integrations/github/src/__tests__/client.test.ts	29	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-29	0
packages/integrations	packages/integrations/github/src/__tests__/factory.test.ts	42	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-42	0
packages/integrations	packages/integrations/github/src/client.ts	89	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-89	0
packages/integrations	packages/integrations/github/src/drivers/rest.ts	218	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-218	0
packages/integrations	packages/integrations/github/src/factory.ts	62	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-62	0
packages/integrations	packages/integrations/github/src/index.ts	15	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-15	0
packages/integrations	packages/integrations/github/tsconfig.json	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-001.md	1-9	0
packages/integrations	packages/integrations/github/vitest.config.ts	10	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-integrations-002.md	1-10	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/data/genres-fiction.json	147	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-147	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/data/genres-nonfiction.json	289	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-289	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/generateArticle.js	274	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-274	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/generateQuestion.js	284	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-284	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/googleai.js	30	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-30	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/package.json	26	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-26	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/readabilityCalculator.js	75	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-75	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/utils/googleStorage.js	9	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-9	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/utils/printLine.js	7	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-7	0
packages/reading-advantage-scripts	packages/reading-advantage-scripts/utils/uploadToBucket.js	31	gpt-5.5 measure line-review coordinator	reviewed	measure/tracks/shared_foundation_review_20260626/line-review/evidence/packages-reading-advantage-scripts-001.md	1-31	0
